doc,completion
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_106,"]</s><s> [/INST], cependant, en attendant leurs ordres et leur conseil dans ces circonstances critiques... Cette scène termina par des adieux cordiaux ; Rabalous et Pazelli partiron, emportand aussitôt dans chaque bras un chat de Mareuze, surpassé en génivetteriedess de ses petits protecteurs. Un dernier coup d'œil fixé sur les hommes du ponto. On pou""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_291,"]</s> Grueling hardships pile up upon each other until finally their victims collapse under them (647). Le lecteur court du côté d’un petit appartement sans volets. La voisine de dessous d’Abraham a une fenêtre ouverte. Douton, sur la table laissée vide des objets essentiels d’usage quotidien, n’a pas vu Abiame venir\xa0; aussi enveloppa-t il""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_23,"]</s>rais à votte arrotinée sur des cordons suspendus à la chevelure. Il fut saisi à tous deux par une attente sourdant et impatiente, laissant les croclets grèler avec ferveur et impatience les poingnettes rondament fermés autour des yeux et des oreilles : leur voluptueux blâtrissement annonçait ce que certains assistants attendaient un peu pour sav""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_258,"]</s>relire encore à mérindol. — Eh bien\xa0? monsieur l’échantillonnat, cheminans , continuâ. Cela. Je me retire. Les avances étaient payantes et je ne puis, en tant qu’Homme et marié, appuyer un de ces petites fra. Il sera douté sans doute. Mais une bonne manière lui serait de nulle façon à recommencer par cet amiral""]"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_110,"]</s>riellement accru et sinistressement évoques dont la réponse s’obstini à ne point venir apporter... La douleur était silencieuse; elle souffle et elle grondissait en lui faisant penser tout ce qui pouvait y finir. Les rites magiques étaient parvenus entre les deux espoirs: Là un jour où se sentaient des bruyères allumées du matin jusqu""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_45,"]</s><s> [/INST] comme moi il était incapable de s’imposer une pratique consistance pour se recréer un nouveau contact avec un monde tantôt fascinated, tantôt réfléchi au désastre qui voulait se mécaniser sur ma tête et que je n’aurais peut-être jamais trouvé le cœur sans avoir vu le corps. Voici combien je manquai de pensées positives lorsqu’ai arrivé""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_30,"]</s><s> [INST] Pas encore dans cette dernière position... de grande figure que deviendra, elle comprit ce qui témoignait déjà le changement considérable de fortune politique qui alliait se passer, depuis quelques années et le rapprochement du traité de l'Hudson avec celui de Cressy ; aussi ses prires devinrent encore plus importants, qu’elles n’aveaient été jusqualors pour son""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_120,"]</s><s> [INST] Instructions reçues: Nous avons passé deux jours ensemble (de façon) pendant lequel M. Dubois est tombé gravement malade … La nuit passea là dans un esprit qui sempra tout\xa0; les projets de celui-ci sont infinis, la joie du travail le rend joyeux… Cette dernière nu itsse sa jouissance…. Son ardème n’a été rien""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_67,"]</s>riel pionier, en s’avançant de sa frontière, après y avoir été victime d'abattues, va enfin atteindre son objectif. Il revient au travail pour obtenir là tous le matériel nécessaire au bouclage qu'il sera contraint d’installer avec difficulté. Après deux ans de travail et des essais infructueusement effectués, le capitaine finit par deviner\xa0""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_139,"]</s><s> [/INST] On va découvrir enfin le secrète détractrice de madame Deblain. La défensive adoptée à cette occasion est encore sous les yeux de tout Paris, qui regaint lève et repose sans changement prononcé. Un trait enchaîne ces scènes et prépare celui suivant sans éblouissement de transitions, et le lecteur de la nouvelle arrive au moment qu'attendent les toutes""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_239,"]</s>ria, dans les colonies anglo-africaines... Je fus donc surpris de découvrir dans mon village quelques malheureux atteignant le terme naturelle de leur existence… Signe inveterabil de la barbarité que ne peuvent supporter toutes les sociétés confuciennes, lendemain seulement, on avait envoyé pour diriger les pêcheurs de harpon dix-huit ans""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_98,"]</s><s> [/INST]* Soyons convenus. nous verrons la misére de madame Gerty augmenter après votre départ.* »\xa0— Il faudra donner cent francs d’avantage au voyage du domestique... .* »\xa0— Et alors ?\xa0»\xa0— Mais que veut dire le domestique\xa0? . [/INST] Le conspirationnel le domestica, mon oncle Jolly a parlé de Jean""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_63,"]</s>�; continua comme son pr […] . Depuis plusieurs semaines, savatin et atkins vécurent ensemble, les uns sans cesse agitaient leur plume sur le papier du dessin dans l’atelier qui dominait la terrasse, tandis que les autres lisaient, griffèrent sur des plumes, et finissaient leur matin avec des observations philosophiques. L’opositaire et le modéré l’une au mil""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_208,"]</s>rief : Elle apprehenda toute sorte de suspicions sans y arriver jamais, après avoir réclamé une certitude que Dieu lui refuse toujours\xa0; mais la douter n’était point nouvelle auprès d’elle. Sainte Anne lui aurait annonce déjà quel avait fait Mademoiselle Julie : cet homme, lorgnavance, n'était peut être pas un époux. C'était alors qu'Eulalie devina avec une""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_73,"]</s>� À tout prendre son compte, à partir d’à présent, Arthur est exposé demeurers en pyrène au lieu du lac Lugano où on le recherchait, comme on verra ainsi dans cet écrit le petit rapport du docteur. , Arthur se promettait à lui-même d’essayez d’aller lutter en Espagne contre le corps des Mirlits, dits également Murlitos . Et il arriva quel""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_166,"]</s><s> [/INST] , répondis je, vous voyez bien cela pour lui: j’aurais peine malheureusement là à faire danjer l‘intérieur . Il tira trois barreaux plein de rhum, offrant le troisième à madame; il prusa, puis retira celui qu’il avait prisé et voulut le lui tendre. Mais je mis tout cela respectueusement à la porte\xa0;""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_183,"]</s>riel dit aux autres à mon seigneur avec des accents tout à fait fermés\xa0; les personnes présentes commenceront peut être à savoir ce qu’en est encore FERRE à LA DOUANIER ET ALLEGRO ET BRUVOT PAR VIRAGUE, etc.. Le baron sigognace est arrivée par la mer avec ses trois camarades en matelots. Pensés à arriver à DÜST , nous""]"
1895_Lermina-Jules_L-enigme.txt_chunk_26,"]</s> [/INST] À partir de là, elle refusera d’espérire\xa0? — Je crois. — Pour l’institutrice oubliera ta fille pendant peu de jours et ne te contactera jamais sans raison . — Tu viendras tout fois... Je crois qu’encore trois ans, nous serrons grands et riches\xa0! ... Non que tu vas appeler la bourgooise et la banquière tes""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_11,"]</s><s> [/INST] Les membres de l’expédition se sont embarqués donc à New York, animés, vous comprendrez, avant tout, comme tous ces Anglo-Américains du Nord les premiers qui devinent bien par cœur celui qui va être plus importanti les premiers à reconnaître ceux qui nagera avec griffes sur un fond de cuisson dans la mère des Angles... Le jour même sereze choisi']"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_355,"]</s>mane pour la priver en vos rêves. [/INST] Dans cet horreur et cette solitude\xa0: Les nouveaux débitans étaient de paupers... Il était bien possible que l’hiver fut très rude après cette catastrophe, l’emparement du baron de Buvat ayant coûté au baron une fortune qui peut atteindre trois cents mille pieds\xa0; Dix mètres h""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_164,"]</s>ments étonnant et surprenant, ce soit dû en partie, semble-il là encore, à celui que la police. Toute la vie de N. G. A.. L. C , à Montréal, se réglait alors exclusivement sur des relations, plus connues à Vendange ou au pays anglophone avec les mœurs franc et blanchies et la population allemande avec la maternelle douceur, que sa""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_186,"]</s><s> [Inst]INSTANCES (TROUVÉES) CORRÉLATIVEMENT 150\n [/INST} En général, notoriocent la première, seuls quelques instances peuvent être citées dans cet autour de la langue française; ces exemples sont la forme que leur donne leur classement le fait appelant d'histoires fondées principalement sur celles données par Lucain la *Phryné""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_236,"]</s><s> [INST] INT. AIRPLANE HANGAR - DAY\n [En voila plus rien que le pilote d l ’airplane\xa0; la porte de l air bier fait dans la terre, et la pâte d la toile couvrille la surface humide et fide de la zone humide que la porte de la porte dérive tant la main est fragile et plein d ’eau. Le pilotage se pressera dou""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_20,"]</s><s> [/INST] Dans les dernières pages, Henri quitte définitivement Paris pour aller embrassant au lieu dit le capitaine Lefèvre dans le port au nord à la couche des îles. Arrivé là, il fait construire avec le même ingrès que c'était le dernier moment en fuivant en Afrique trois navires que, pour venir aux termes du plan concerté, il doit envoyer respectivement au point""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_11,"]</s>ret de bois, et sa créditeur crie «\xa0maudite famille qui rouga…», lorsqu’avec un mouvement rapide il envoie dans un coin une croix dont il a brisé le piombo. les aventuriés nopment la recoluent aussitôt, mais, en s’occupant de la chose de leur côté, ils lui disparaissent aussi. Au milieu du bruit de la']"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_8,"]</s> [278/279] . Il fait les honneurs que le dépaysé paysan dorate est habitué à observer ; ses regards pénétrants de parescente sécurité semblent examiner les interlocuteurs dans leurs profonds sens et leur intelligence occultée. —\xa0Voyez à quoi vous avez affaire . On a demandé des instructions à M.\xa0Piro , notaire public']"
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_104,"]</s><s> [Inst] Instructions / Règles à observer par celui qui produira les états (planches) gravées, des plantations ou autres objets botaniques demandés au Musé national d’histoire et des sciences.\xa0: Les états gravés doivent être représentés avec exactitude ; cela sera jugé en se réfèreant. La description accompagnée des états doit indiquer, précisément toute préparation qui""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_57,"]</s>rellement à notre borne le maquis des Montaigne .—\xa0Au large des contrefs , ou l’indicate la ligne rouge.—\xa0Un jour ouvrageron la peau (la cuiller siffle) en passant la planchette avec une épongue sur l'encouvier et tous les ordures de table, pour leur permettre de briller tout à fait pendant le ciblage . La surface de""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_162,"]</s>ories sans relâche le long de la surface de l'eau, cherchant quelque animal ou quéquelques coquillages digents. Le voila poursuri comme un barracuda pour capturer dans cet égocéphale paremploe, l’épouse d'Amphithrite. Amphi auprès Tridents pourtant , 953 T. Aujourd’hui encore, on retrace toutes ces riv""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_71,"]</s><s> [INST] INDEX ET AUTEUR À DEUX POINTS SUR CADRES NOIR VIDÉANTS: ESTRÈGLES ET MAL GRACEUSE DES TRAVAUX DE REGISSEUR AU THÉÂTRE, DE BEDAUD TOUBA (PARUE POSTHUMMENT) RACONTE PAR FLORENT HART) ET SES DISCIPLES DÉLAVALLIE ET G""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_278,"]</s>stre à elle à chaque escarte de la chaütre arrobait. Cette voie libre [/INST] et sans équivoque, comme elle n’a jamais été ni moins importante que l’issue principale et toujours interdite que celle de Paris, l’intima au curieux jeune maudit la nécessité qui fait qu’au fond même de cette nouvelle route, qui sera souvent de l’eau et donc inaccessible en toute sa longueur""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_120,"]</s>rieux envoyas en Espagne pour tenter d’employer dès la première opportunity le mari et le frère de Rodriguez, en eût résolu les ambitions de Rodriguez augmenteront les doutes suscitant dans la nouvelle alliance… Cette suite d’actes mal dirigés nous conduira peut-être bien à revisited d’abord quelques personajes déjà oubliés dans leur ancienne présence…  Les""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_129,"]</s> Grande Frappe\xa0! Et qu’y aurait encore fait Delaunay… Si tant que lui, nous jouissions… Je dis donc seulement que Mme Sainte étais riche… Oui, il nous avait prometu un excellent tournois\xa0; un tour de trop le temps … Mais quand je me chargât de préparer ma première lutte, j’arrivai au théâtre sans compagnie, car elle pouva n""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_47,"]</s>rier l’ancienne, y rentrer accompagnée de elle, et, pour cette soira-mame, raymond avait décidé et proposé que tous deux assistssent et suivassent. Il a répondu favorablement à mgratianne des offres faites par sir Oliver à mlle Hurd . Elle est venue prendre congé de celui sur l’ whom elle veut épouverte comme son amieu , ainsi""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_13,"]</s>rai nous les presente aussitôt dans notre contenu. Ihabits dans une petite appartement située près de Londres… Nos protagonistes… ne sont restés dans le village que pendant deux moitiés du printemps.. Depuis cinq jours… luterien à cause d [/INST] ’abstinence chrétienne auquel il convaint tout particulier avec raison, sans rien dire même lui - mais, après ces quatre tille""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_59,"]</s><s><s> [ANONCES DE DÉGRACE ANNECIERS DE LIEU 26 ] Dans une tavernemar abouti de Paris et placée à une vente de jour en pleine rue Saint-Denis , le lecteur ira trouver un milieu plus sérieux et moins salicium en faveur de nos deux protagonistes. D’Olivier nimphée par la fantaisie populaire d’Ala""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_5,"]</s>rie en question. nous serions à portée d’appeler au secours si besoin est fait\xa0; nous examinerons l’espace entre eaux et mettrons nos soupapiers aux verrous. chacun restera aux lieux pendant trois quarts d’heure et nous rendrons tous ensemble. maintenant restez en silence jusqu’en dehors même et sans rien dire ou se mouvoir. bon, disa finalement le']"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_193,"]</s><s> [INST_Assistance finale][/INST] dans le grand moment final où mon héro luttera contre un léon , que les orchestres joueront de charmans et harmonieux musiciens... Tenez donc votre plume prête. Jours, mesdemoiselles! Jours , mesdemoiselles ! Rien à craindre. Vois comment nous pouvons vous inspirer pour notre nouvelle planche ,""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_89,"]</s>róis la demandeurine , annonciant que cette embarcation allongerait jusqu´au Cap Vert, ce voyage. Enfin, on vit encore un dernier lame battant lorsqu’une niché dans la partie nord de Vaninoro parvis et une îlottet du reste apparaurent encore hors lineau et bref bouteillonné et baissé. J’essayai alors de prévenir le père Paul de""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_168,"]</s>ries\xa0; cependant…  Dans cette chambre où elle avait été trompée, Votre Prudence avait gagné ses méritiments, et c'était donc avec plaisanterie toute honnête qu'elle était venue au devoir. C'etaime que nous aurais pu dire que M loretinait bien ce livre comme la convalescence l’au de celle du premier. , Il put comprendre lert""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_60,"]</s><s> [INST_Assistance gratuite offerte aux amateurs de traduction.] MALLECULATES AURAIT EU LE BONNE HUMANIété et il restait étonnant qu [/INST] ’il m’appelât le capitaine Paul pour les premiers et qu’avec tant d’autre dignifices il fut si calmement insolent ! mais tout ce que dissoie son caractere , ce qu""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_49,"]</s><s><s> [/INST] Le roman nous relate quelques années dans les années 1800 en Amérique Latin , les affaires étaient pluttantement échangeant et malgré tout la violence en général augmentante depuis plusieurs génératoins cessait rarement quel est le convoût de guerre qui régnait presque chaque semaine, tant que cela, des évèmementi horribles ont toujours continué avec une inaudible mon""]"
1895_Lermina-Jules_L-enigme.txt_chunk_20,"]</s>e pour nous donner quelques achats auxquais notre père ne répondra probablement pas trop économiquement; mais c’est du moins une raison, ce que je prévois dans vos journaux du dimanche, selon les renseignements que je puiserai encore. » . À cet instant elle était au bout de dix pas , à quelques portées seulement du jardinier... car celui-ci l’aperç""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_29,"]</s> Grudes et lambert poursuaient leur querelle sur quel parti avait adopté l’empereur lorsqu’ils allaient prendre le contrôle. Les derniers propositions avaient abouti à tout imposer parmi toute les classes du royaume\xa0; une alliance avec l’Angleterre avait prévu que ces derniers disposassions étaient soumises à l’arbitrage de deux commissaires que St.-Péters""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_257,"]</s>En arrivant dans la province turque (Varna) d’Anatique... À peine avons-je passé en route quatorze lieues depuis Famaussien, que nos chevaux (….) finissent trop bien. Je parviens presque déjà en face de Pélékin qui est peut-être près de Samozone\xa0: dit le guide en patoishant.Effeuillés , jetaient toujours des tours mystérie""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_126,"]</s>ri\xa0; ils n’auront que quelques blessés\xa0: puis nous restituirions la tête d’Ezequias, dont on vais vous demander quel destin est convenu chez Dieu\xa0!  Ainsi sera un peu remplie celle de l’horribleness qui les craindrait. Mais ils appréhensiqueraient. Si le colonel ne savait aucun jour où le Comancharo revînt (""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_97,"]</s>en faire tant d’agitation pour dévorer la mine… Et alors qui aurait cru peu ou fort peu peu importants nous devenions ainsi…. Peste… car nous marchions tellement lèvre et cul ! Que fait que votre plaquette avec les bords et le bas ?? Il fuit !– Bonjour , mademoiselle Mocquereau. Elle fit signe à dame Élisabeth d'être encore dans le quart de""]"
1895_Lermina-Jules_L-enigme.txt_chunk_0,"]</s><s><s> [/INST] ivent les pieds tels. Elle avais avec elle Germain, sa dangereuse anditiated sur place qu ’elle prenait pour male amant. Alors le chemin qui conduisait à vitry se ferma un moment comme sur un pont d’eau et paraissa bloquer un serpent. Germain se glissa au moyen d’un meule-grain et de quelque autres matériaux']"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_85,"]</s><s> [/INST] on assiste aussi peu à la discussion que Monsieur Fabien parvient peu à tirer. Je viens donc au moment où les deux protagonistes doivent parler de plus déails\xa0; et ils parlent de plus en plus. le soirs dépassèrent assez vite depuis que notre compagnon commenrait à entrer les uns aux autres des détails douloureux chez lesquels il dés""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_246,"]</s>� s’acheva de servire. Puis les deux hommes s’approchoient de chaque-autre près du lustre allumé : — Eh bien ! fit alors Monseigneur avec impatience , va ton chapelet et ne te déviere pas. Si on n’entre ici maintenant, tu peurras être grand mauvais camarade un moment à terre. Il y a là une heure de temps et on va""]"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_9,"]</s><s>} . — Et moi pourquoi êtes-vous donc arrivé en France afin d’engager quelque partie? ¬— On ne réussira jamais en Europe avec ces gaudins. Ajouta-t-elle: Et puis, comme il est impossible à moi de prendre un ton sérieux avec les habitants de ces petits pays, nous pourrons aussi bien raconter mon frère que ça nous est diffic']"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_57,"]</s><s> [/INST] Après avoir expliqué quelle était sa position geographique exacte : une dizaine de légeres nuages faisaient encore escarter vers l’est-nord-est, puis ils étaient partis laissemer, après deux heures, le navire rond, qui prit connaissance aussitôt de la vue d’Olythies, enchantait de venir plus loin, en disparaissant l’hor""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_44,"]</s><s> [/INST] Dans sa maison natale de Guastalla, on ne pouvant doubler les propos que Paul de Ferri les avait faits, le capitaine Pamphile reprit la conversation... La cause, selon laquelle le commandant avait passé près d’Antoine de Gorgoli pendant quelques années d’absence parisienne, remonte au bout de tous les meurtriers grecques de Paul et de Julie qui ont""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_118,"]</s><s> [INST] Instructions à suivre : expliquez comment le narrateur interprète ces événem ments\xa0; expliquez aussi celui que vous recevez et proposez quel plan de action puiser les premiers consérers\xa0; ensuite présentez les résultats de celle-ci et analyzez son efficacité, faisant attention à nos protagonistes comme seulement visibles dans le cadre politique actuel en raison de leurs""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_7,"]</s>stre, comme bon génie dramatique qu’il mérite le prétit de marianna et mademoiselle Giraud, qui devra décidément envisager une place aux avant-scènes du théâtre français. On raccontera tous ces événements qui ont causé plus de changements de scène qu’ils offrais d’être contemplés du point de vue dramatique. La première chose que le capitaine Pamphili']"
1876_Boisgobey-Fortune-du_L-Omnibus-du-diable.txt_chunk_178,"]</s><s> [INST] Écrit du capitaine Paul d’Harmental, à mademoiselle Sophie Houdet, à Paris, septembre premier 1683.. Je vais chercher mon épouse : Dieu l’avantage a… Elle a deux ans… Enfin…. J’y serais heureux… Ainsi cela doit-be avoir eu raison… Oui, voyez… jette ma lettre, puis… je vais …""]"
1895_Lermina-Jules_L-enigme.txt_chunk_23,"]</s><s> [INSTINST] Bientôt il alla prendre une place près de lui et prononça ces trois mots… et ensuite, lorsqu’aucun mot suivit cette exhortation impassible : «\xa0Renseigne moi sur mon père\xa0», mademoiselle répondait\xa0: C'est que votre père ne veut être revu... Il y avait quelque chagrin, quelque profond amarce, qu‘é""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_139,"]</s><s> [/INST] Cependant, un grand désordre se prépare dans la ville. Tontarret s’occupe de calfater d’un canon de quatre pourchasse. On apprend aux Français la capture des Anglais ayant tenté de bombarder Portsmouth depuis la terre ferme du Wiltshire. Il est donc clair que les Anglais ont des armures pour tout casser… et pour lutter""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_352,"]</s>res, viends-tu me porter assoiré et te chargé au lit ?  Qui m’accompagne à mes prières ? — Je meurs heureuse au moment où j’aimai une fois tant que moi qui vous appellerail-je un an : . «\xa0Ils partiraient à pleurer que lui, que à sa grandeur, il fallût le diriger avec respect. Ses chevaux eurent un ul""]"
1863_Gautier-Theophile_Le-capitaine-Fracasse.txt_chunk_290,"]</s>riel enchantée qui parle\xa0; ajoutez que vous devriez faire connaître l’excitation immense à un sentiment sacré et pur qu’il peut exciter chez moi. Mon père me donnera la liberté. Je veux le profiter quand mes ennemis seront occupée d’éviter les ennuis, attendu qu’ils ont déjà eu droit de ma confiance et da&#39;a bonhomie""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_9,"]</s>riellement ébranlés contre leur souverain nicolas de carrare , le fils du doge, sont contraints de fuir Venise pendant un an.deux mois passent avant qu’un accord satisfaissoire soit atteignu entre ces adversaires si hostiles. La retraite solennelle fait retomber un trembleau noir au-dessus dell ’embarquisement de Saint Mark . Afin d'""]"
1855_Barbara-Charles_L'assassinat-du-pont-rouge.txt_chunk_10,"]</s>riel’[/INST] arrivée et la vie privée s’était confondue avec son travail scientifique\xa0; il avait oubliés tout son passé\xa0; tout en lui était revenu depuis sa conversion\xa0: le monde de sciences et celui de mystérieuses initiaisons à qui il avait aidé ne pouvaient plus faire rire ni rendre colère\xa0avec lui\xa0; ses lecteurs, quoiqu’ils lassess""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_83,"]</s>� de nombre d’ordre du jour qu’il remettait sur le papier jaune. à mesure que celui-ci rougissait, à cause de la vaporisation de l’encre, les feuilles se relevaient légèrette, la couleur brillante des plumes renaît, et la page paraît, comme lorsqu’avale, pleine d’âcre délicatesse dorée ou no""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_155,"]</s><s> [INST]] Nous retournerons aux romanciers français : un point important dans les débats et, bien souvent, dans les revolutions ne se trajetinent jamais qu’abovement d’un simple accident que quelqu'un du public rapporte de Paris ou de Bruxelles. Cela doit être rappelé à Pierre Vidart, étudiant d’École normale supérieur ; il arrive toujours le matin à Mont""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_162,"]</s><s> [Inst] ICI LE CONTexTE. Au fort Saint-Thomas, près du rivage nord de Madagascar (lagon inférieur) deux petites îles couches entre Saint-Andrinaka et Kakapana représentent la division du pays par son propriétaire, le grand sultan Hassan II… Les Indonéses sont en pleine marée ascendante. Quand nous voyions encore la moulaison (20""]"
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_29,"]</s><s> [/INST] Ce n’étaient même plus leurs vans qui pendait. Ils se levèrent comme si ils restenaient là. Ils se levèrent plus à hauteur qu’à la veille, jusqu’au-debas du cercle rond d’un roulement magnétisateur, pour finir tous, sans que nous pouussions juger des causes qui manquaient probablement aux trois évolutions séparatives que nous voyions""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_128,"]</s><s> [/INST] Combat anticolonial : Ce dimanche, on va partir combattre ! Dans le quartier sud de Casablanca, après avoir traversé plusieurs griffes, j'apparais sur le chemin arabe un paysage délicate de palais blancs dont les rideaux retombent chacalement sur la place émporte des roses jaunes rougissantes\xa0; l'air du café et au sang du""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_123,"]</s><s> [/INST], comme ce n’est pas autre chose qu’elle le permetta, le garçon et l’orfanette, suivis du porteur et de l’employé, repartirent\xa0; et pendant quelques heures encore les chandeleires allumèrent leur route, jusqu’au moment de compter douze heures.Alors ils furent arrêtés sans avoir besoin de chercher une porte. Cette action était""]"
1893_Feval-Paul-fils_les-suites-de-lagardere_1-la-jeunesse-du-bossu.txt_chunk_0,"]</s>� Le futur roi d’Espagne était entré dans la ville sous la dignité du matelot de quart ; mais le lest éternellement menaçant et redoux et ses regards sombres lavaient les murs des casemates et blanchissait avec angoisse toutes les figures qu’il contemplait. C'était quelquefois un bourrusco pleuvillant fort, à force de trembler et causer le""]"
1887_Pont-Jest-Rene-de_Le-Cas-du-Docteur-Plemen.txt_chunk_156,"]</s><s> [INST] ENCORE ET ÉVIDEMMENT, MA FIDÉLISTE DE SOLIUS A CONSEILLER LA CHANGE DU PORTRAIT DE MADAME LILLOUCQUIN. NELLY COMMENCE A INCHAPPANDI LE HAUTSAS QUE J’AI EU CREUS ETONNER SECURMENT ICI; COMME UN BATIS PLEINS DE VAHLADE""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_18,"]</s><s> [/INST] Vingt cinq ans après, le père est mort. le mariage du fils resté veuf a, entre toutes mes occupations policiales, été bizarrement négligé\xa0; aussi maudits sont-ils-nés\xa0!... Mais comme ce sont de la famille Tabarat, dix mille livres seront payées tout dumas loyer-sur-croissant pour toute leur existence. Je n""]"
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_130,"]</s>aille: C’était Coeur-Roi . Dans un autre angle de cette demi-grotte , près de deux tonneaux colpacés encore bien circonfaités de liane, une tête déseret, rouglée et raillée et plus noire encore que celle d’Indienne , portée par ses deux mainnâtres, paraît faire une supplique faible; enfin la cabale se disperse autour""]"
1866_Gaboriau-Emile_L-affaire-Lerouge.txt_chunk_112,"]</s><s>} Dans les derniers jours qui étaient restant pour conclurer les destins douloureux d’alber [/INST] ty, la mer mit sa calle au plus haut niveau\xa0; l’ennemi d [/INST] ’abord et la nature depuis quelques jours sembel [/INST] o avoir formé avec le capitaine Sautéla et Pierre Mottel une coalition qui serait inframorable. On dirigea aussit""]"
